taxonomy_id,l1_field,l2_domain,subfield_name,keyword_rank_within_subfield,keyword,keyword_norm,keyword_type,match_priority,keyword_weight,source_system,source_code
TX0009,Natural Sciences & Mathematics,Biological Sciences,Biotechnology,13,biological regulation,biological regulation,domain_seed,3,0.75,Scopus ASJC,1305
TX0009,Natural Sciences & Mathematics,Biological Sciences,Biotechnology,14,biological interactions,biological interactions,domain_seed,3,0.75,Scopus ASJC,1305
TX0009,Natural Sciences & Mathematics,Biological Sciences,Biotechnology,15,empirical measurement,empirical measurement,contextual_seed,2,0.6,Scopus ASJC,1305
TX0009,Natural Sciences & Mathematics,Biological Sciences,Biotechnology,16,theoretical model,theoretical model,contextual_seed,2,0.6,Scopus ASJC,1305
TX0009,Natural Sciences & Mathematics,Biological Sciences,Biotechnology,17,laboratory experiment,laboratory experiment,contextual_seed,2,0.6,Scopus ASJC,1305
TX0009,Natural Sciences & Mathematics,Biological Sciences,Biotechnology,18,field data,field data,contextual_seed,2,0.6,Scopus ASJC,1305
TX0009,Natural Sciences & Mathematics,Biological Sciences,Biotechnology,19,biotechnology methods,biotechnology methods,contextual_seed,2,0.6,Scopus ASJC,1305
TX0009,Natural Sciences & Mathematics,Biological Sciences,Biotechnology,20,biotechnology research,biotechnology research,contextual_seed,2,0.6,Scopus ASJC,1305
TX0010,Natural Sciences & Mathematics,Biological Sciences,Cell Biology,1,cell biology,cell biology,exact_or_near_exact,5,1,Scopus ASJC,1307
TX0010,Natural Sciences & Mathematics,Biological Sciences,Cell Biology,2,cell signaling,cell signaling,exact_or_near_exact,5,1,Scopus ASJC,1307
TX0010,Natural Sciences & Mathematics,Biological Sciences,Cell Biology,3,cell culture,cell culture,exact_or_near_exact,5,1,Scopus ASJC,1307
TX0010,Natural Sciences & Mathematics,Biological Sciences,Cell Biology,4,cell differentiation,cell differentiation,token_or_phrase_expansion,4,0.9,Scopus ASJC,1307
TX0010,Natural Sciences & Mathematics,Biological Sciences,Cell Biology,5,cell function,cell function,token_or_phrase_expansion,4,0.9,Scopus ASJC,1307
TX0010,Natural Sciences & Mathematics,Biological Sciences,Cell Biology,6,cell imaging,cell imaging,token_or_phrase_expansion,4,0.9,Scopus ASJC,1307
TX0010,Natural Sciences & Mathematics,Biological Sciences,Cell Biology,7,biological systems,biological systems,token_or_phrase_expansion,4,0.9,Scopus ASJC,1307
TX0010,Natural Sciences & Mathematics,Biological Sciences,Cell Biology,8,molecular pathways,molecular pathways,token_or_phrase_expansion,4,0.9,Scopus ASJC,1307
TX0010,Natural Sciences & Mathematics,Biological Sciences,Cell Biology,9,cellular processes,cellular processes,domain_seed,3,0.75,Scopus ASJC,1307
TX0010,Natural Sciences & Mathematics,Biological Sciences,Cell Biology,10,experimental biology,experimental biology,domain_seed,3,0.75,Scopus ASJC,1307
TX0010,Natural Sciences & Mathematics,Biological Sciences,Cell Biology,11,omics,omics,domain_seed,3,0.75,Scopus ASJC,1307
TX0010,Natural Sciences & Mathematics,Biological Sciences,Cell Biology,12,laboratory assays,laboratory assays,domain_seed,3,0.75,Scopus ASJC,1307
TX0010,Natural Sciences & Mathematics,Biological Sciences,Cell Biology,13,biological regulation,biological regulation,domain_seed,3,0.75,Scopus ASJC,1307
TX0010,Natural Sciences & Mathematics,Biological Sciences,Cell Biology,14,biological interactions,biological interactions,domain_seed,3,0.75,Scopus ASJC,1307
TX0010,Natural Sciences & Mathematics,Biological Sciences,Cell Biology,15,empirical measurement,empirical measurement,contextual_seed,2,0.6,Scopus ASJC,1307
TX0010,Natural Sciences & Mathematics,Biological Sciences,Cell Biology,16,theoretical model,theoretical model,contextual_seed,2,0.6,Scopus ASJC,1307
TX0010,Natural Sciences & Mathematics,Biological Sciences,Cell Biology,17,laboratory experiment,laboratory experiment,contextual_seed,2,0.6,Scopus ASJC,1307
TX0010,Natural Sciences & Mathematics,Biological Sciences,Cell Biology,18,field data,field data,contextual_seed,2,0.6,Scopus ASJC,1307
TX0010,Natural Sciences & Mathematics,Biological Sciences,Cell Biology,19,cell biology methods,cell biology methods,contextual_seed,2,0.6,Scopus ASJC,1307
TX0010,Natural Sciences & Mathematics,Biological Sciences,Cell Biology,20,cell biology research,cell biology research,contextual_seed,2,0.6,Scopus ASJC,1307
TX0011,Natural Sciences & Mathematics,Biological Sciences,Developmental Biology,1,developmental biology,developmental biology,exact_or_near_exact,5,1,Scopus ASJC,1309
TX0011,Natural Sciences & Mathematics,Biological Sciences,Developmental Biology,2,development,development,exact_or_near_exact,5,1,Scopus ASJC,1309
TX0011,Natural Sciences & Mathematics,Biological Sciences,Developmental Biology,3,morphogenesis,morphogenesis,exact_or_near_exact,5,1,Scopus ASJC,1309
TX0011,Natural Sciences & Mathematics,Biological Sciences,Developmental Biology,4,embryogenesis,embryogenesis,token_or_phrase_expansion,4,0.9,Scopus ASJC,1309
TX0011,Natural Sciences & Mathematics,Biological Sciences,Developmental Biology,5,growth regulation,growth regulation,token_or_phrase_expansion,4,0.9,Scopus ASJC,1309
TX0011,Natural Sciences & Mathematics,Biological Sciences,Developmental Biology,6,developmental pathways,developmental pathways,token_or_phrase_expansion,4,0.9,Scopus ASJC,1309
TX0011,Natural Sciences & Mathematics,Biological Sciences,Developmental Biology,7,biological systems,biological systems,token_or_phrase_expansion,4,0.9,Scopus ASJC,1309
TX0011,Natural Sciences & Mathematics,Biological Sciences,Developmental Biology,8,molecular pathways,molecular pathways,token_or_phrase_expansion,4,0.9,Scopus ASJC,1309
TX0011,Natural Sciences & Mathematics,Biological Sciences,Developmental Biology,9,cellular processes,cellular processes,domain_seed,3,0.75,Scopus ASJC,1309
TX0011,Natural Sciences & Mathematics,Biological Sciences,Developmental Biology,10,experimental biology,experimental biology,domain_seed,3,0.75,Scopus ASJC,1309
TX0011,Natural Sciences & Mathematics,Biological Sciences,Developmental Biology,11,omics,omics,domain_seed,3,0.75,Scopus ASJC,1309
TX0011,Natural Sciences & Mathematics,Biological Sciences,Developmental Biology,12,laboratory assays,laboratory assays,domain_seed,3,0.75,Scopus ASJC,1309
TX0011,Natural Sciences & Mathematics,Biological Sciences,Developmental Biology,13,biological regulation,biological regulation,domain_seed,3,0.75,Scopus ASJC,1309
TX0011,Natural Sciences & Mathematics,Biological Sciences,Developmental Biology,14,biological interactions,biological interactions,domain_seed,3,0.75,Scopus ASJC,1309
TX0011,Natural Sciences & Mathematics,Biological Sciences,Developmental Biology,15,empirical measurement,empirical measurement,contextual_seed,2,0.6,Scopus ASJC,1309
TX0011,Natural Sciences & Mathematics,Biological Sciences,Developmental Biology,16,theoretical model,theoretical model,contextual_seed,2,0.6,Scopus ASJC,1309
TX0011,Natural Sciences & Mathematics,Biological Sciences,Developmental Biology,17,laboratory experiment,laboratory experiment,contextual_seed,2,0.6,Scopus ASJC,1309
TX0011,Natural Sciences & Mathematics,Biological Sciences,Developmental Biology,18,field data,field data,contextual_seed,2,0.6,Scopus ASJC,1309
TX0011,Natural Sciences & Mathematics,Biological Sciences,Developmental Biology,19,developmental biology methods,developmental biology methods,contextual_seed,2,0.6,Scopus ASJC,1309
TX0011,Natural Sciences & Mathematics,Biological Sciences,Developmental Biology,20,developmental biology research,developmental biology research,contextual_seed,2,0.6,Scopus ASJC,1309
TX0012,Natural Sciences & Mathematics,Biological Sciences,Ecology,1,ecology,ecology,exact_or_near_exact,5,1,Scopus ASJC,2303
TX0012,Natural Sciences & Mathematics,Biological Sciences,Ecology,2,ecosystem,ecosystem,exact_or_near_exact,5,1,Scopus ASJC,2303
TX0012,Natural Sciences & Mathematics,Biological Sciences,Ecology,3,biodiversity,biodiversity,exact_or_near_exact,5,1,Scopus ASJC,2303
TX0012,Natural Sciences & Mathematics,Biological Sciences,Ecology,4,species interactions,species interactions,token_or_phrase_expansion,4,0.9,Scopus ASJC,2303
TX0012,Natural Sciences & Mathematics,Biological Sciences,Ecology,5,habitat,habitat,token_or_phrase_expansion,4,0.9,Scopus ASJC,2303
TX0012,Natural Sciences & Mathematics,Biological Sciences,Ecology,6,conservation ecology,conservation ecology,token_or_phrase_expansion,4,0.9,Scopus ASJC,2303
TX0012,Natural Sciences & Mathematics,Biological Sciences,Ecology,7,biological systems,biological systems,token_or_phrase_expansion,4,0.9,Scopus ASJC,2303
TX0012,Natural Sciences & Mathematics,Biological Sciences,Ecology,8,molecular pathways,molecular pathways,token_or_phrase_expansion,4,0.9,Scopus ASJC,2303
TX0012,Natural Sciences & Mathematics,Biological Sciences,Ecology,9,cellular processes,cellular processes,domain_seed,3,0.75,Scopus ASJC,2303
TX0012,Natural Sciences & Mathematics,Biological Sciences,Ecology,10,experimental biology,experimental biology,domain_seed,3,0.75,Scopus ASJC,2303
TX0012,Natural Sciences & Mathematics,Biological Sciences,Ecology,11,omics,omics,domain_seed,3,0.75,Scopus ASJC,2303
TX0012,Natural Sciences & Mathematics,Biological Sciences,Ecology,12,laboratory assays,laboratory assays,domain_seed,3,0.75,Scopus ASJC,2303
TX0012,Natural Sciences & Mathematics,Biological Sciences,Ecology,13,biological regulation,biological regulation,domain_seed,3,0.75,Scopus ASJC,2303
TX0012,Natural Sciences & Mathematics,Biological Sciences,Ecology,14,biological interactions,biological interactions,domain_seed,3,0.75,Scopus ASJC,2303
TX0012,Natural Sciences & Mathematics,Biological Sciences,Ecology,15,empirical measurement,empirical measurement,contextual_seed,2,0.6,Scopus ASJC,2303
TX0012,Natural Sciences & Mathematics,Biological Sciences,Ecology,16,theoretical model,theoretical model,contextual_seed,2,0.6,Scopus ASJC,2303
TX0012,Natural Sciences & Mathematics,Biological Sciences,Ecology,17,laboratory experiment,laboratory experiment,contextual_seed,2,0.6,Scopus ASJC,2303
TX0012,Natural Sciences & Mathematics,Biological Sciences,Ecology,18,field data,field data,contextual_seed,2,0.6,Scopus ASJC,2303
TX0012,Natural Sciences & Mathematics,Biological Sciences,Ecology,19,ecology methods,ecology methods,contextual_seed,2,0.6,Scopus ASJC,2303
TX0012,Natural Sciences & Mathematics,Biological Sciences,Ecology,20,ecology research,ecology research,contextual_seed,2,0.6,Scopus ASJC,2303
TX0013,Natural Sciences & Mathematics,Biological Sciences,Evolutionary biology,1,evolutionary biology,evolutionary biology,exact_or_near_exact,5,1,Custom Extension,3104
TX0013,Natural Sciences & Mathematics,Biological Sciences,Evolutionary biology,2,biological systems,biological systems,exact_or_near_exact,5,1,Custom Extension,3104
TX0013,Natural Sciences & Mathematics,Biological Sciences,Evolutionary biology,3,molecular pathways,molecular pathways,exact_or_near_exact,5,1,Custom Extension,3104
TX0013,Natural Sciences & Mathematics,Biological Sciences,Evolutionary biology,4,cellular processes,cellular processes,token_or_phrase_expansion,4,0.9,Custom Extension,3104
TX0013,Natural Sciences & Mathematics,Biological Sciences,Evolutionary biology,5,experimental biology,experimental biology,token_or_phrase_expansion,4,0.9,Custom Extension,3104
TX0013,Natural Sciences & Mathematics,Biological Sciences,Evolutionary biology,6,omics,omics,token_or_phrase_expansion,4,0.9,Custom Extension,3104
TX0013,Natural Sciences & Mathematics,Biological Sciences,Evolutionary biology,7,laboratory assays,laboratory assays,token_or_phrase_expansion,4,0.9,Custom Extension,3104
TX0013,Natural Sciences & Mathematics,Biological Sciences,Evolutionary biology,8,biological regulation,biological regulation,token_or_phrase_expansion,4,0.9,Custom Extension,3104
TX0013,Natural Sciences & Mathematics,Biological Sciences,Evolutionary biology,9,biological interactions,biological interactions,domain_seed,3,0.75,Custom Extension,3104
TX0013,Natural Sciences & Mathematics,Biological Sciences,Evolutionary biology,10,empirical measurement,empirical measurement,domain_seed,3,0.75,Custom Extension,3104
TX0013,Natural Sciences & Mathematics,Biological Sciences,Evolutionary biology,11,theoretical model,theoretical model,domain_seed,3,0.75,Custom Extension,3104
TX0013,Natural Sciences & Mathematics,Biological Sciences,Evolutionary biology,12,laboratory experiment,laboratory experiment,domain_seed,3,0.75,Custom Extension,3104
TX0013,Natural Sciences & Mathematics,Biological Sciences,Evolutionary biology,13,field data,field data,domain_seed,3,0.75,Custom Extension,3104
TX0013,Natural Sciences & Mathematics,Biological Sciences,Evolutionary biology,14,evolutionary biology methods,evolutionary biology methods,domain_seed,3,0.75,Custom Extension,3104
TX0013,Natural Sciences & Mathematics,Biological Sciences,Evolutionary biology,15,evolutionary biology research,evolutionary biology research,contextual_seed,2,0.6,Custom Extension,3104
TX0013,Natural Sciences & Mathematics,Biological Sciences,Evolutionary biology,16,evolutionary biology analysis,evolutionary biology analysis,contextual_seed,2,0.6,Custom Extension,3104
TX0013,Natural Sciences & Mathematics,Biological Sciences,Evolutionary biology,17,evolutionary biology model,evolutionary biology model,contextual_seed,2,0.6,Custom Extension,3104
TX0013,Natural Sciences & Mathematics,Biological Sciences,Evolutionary biology,18,evolutionary biology applications,evolutionary biology applications,contextual_seed,2,0.6,Custom Extension,3104
TX0013,Natural Sciences & Mathematics,Biological Sciences,Evolutionary biology,19,evolutionary biology evaluation,evolutionary biology evaluation,contextual_seed,2,0.6,Custom Extension,3104
TX0013,Natural Sciences & Mathematics,Biological Sciences,Evolutionary biology,20,evolutionary biology topic 1,evolutionary biology topic 1,contextual_seed,2,0.6,Custom Extension,3104
TX0014,Natural Sciences & Mathematics,Biological Sciences,General Immunology and Microbiology,1,general immunology and microbiology,general immunology and microbiology,exact_or_near_exact,5,1,Scopus ASJC,2400
TX0014,Natural Sciences & Mathematics,Biological Sciences,General Immunology and Microbiology,2,general immunology,general immunology,exact_or_near_exact,5,1,Scopus ASJC,2400
TX0014,Natural Sciences & Mathematics,Biological Sciences,General Immunology and Microbiology,3,microbiology,microbiology,exact_or_near_exact,5,1,Scopus ASJC,2400
TX0014,Natural Sciences & Mathematics,Biological Sciences,General Immunology and Microbiology,4,immune response,immune response,token_or_phrase_expansion,4,0.9,Scopus ASJC,2400
TX0014,Natural Sciences & Mathematics,Biological Sciences,General Immunology and Microbiology,5,immunity,immunity,token_or_phrase_expansion,4,0.9,Scopus ASJC,2400
TX0014,Natural Sciences & Mathematics,Biological Sciences,General Immunology and Microbiology,6,inflammation,inflammation,token_or_phrase_expansion,4,0.9,Scopus ASJC,2400
TX0014,Natural Sciences & Mathematics,Biological Sciences,General Immunology and Microbiology,7,immune cells,immune cells,token_or_phrase_expansion,4,0.9,Scopus ASJC,2400
TX0014,Natural Sciences & Mathematics,Biological Sciences,General Immunology and Microbiology,8,immune regulation,immune regulation,token_or_phrase_expansion,4,0.9,Scopus ASJC,2400
